userID,gender,age,salary,clicked
A5738FAF,M,62,105988.78021592702,Yes
D274BF39,W,39,15000,Yes
4C102A9A,W,31,18632.05308351465,No
3B171A0C,W,42,64687.87065847528,No
A21E4BB6,W,57,16120.01388636072,Yes
D5197B20,W,43,53138.92147482463,Yes
45A666B1,W,47,87463.17831469432,Yes
32A15627,W,39,84766.29484436628,Yes
ABA8079D,W,27,81952.04027208853,No
DCAF370B,W,46,79218.55273179887,No
42CBA2A8,W,62,64734.65596229383,Yes
35CC923E,M,22,43919.03176517049,No
ACC5C384,M,52,56731.57288503558,No
DBC2F312,W,49,43302.76579739151,No
56CAFEE7,W,51,57236.39673787992,No
21CDCE71,M,27,70505.0650255862,No
B8C49FCB,W,41,118295.73485272628,No
CFC3AF5D,M,30,108620.06935999761,No
51A73AFE,W,48,135671.9213173576,Yes
26A00A68,W,24,15000,No
BFA95BD2,M,24,51244.08094174696,No
C8AE6B44,M,36,82989.17973485962,No
581176D5,W,31,44255.271094509866,No
2F164643,W,41,87471.03990628815,Yes
B61F17F9,M,34,49730.961658473265,Yes
C118276F,W,45,114886.61255411888,No
5F7CB2CC,M,60,127014.15554149228,Yes
287B825A,W,26,110351.00565476574,No
B172D3E0,W,39,78102.62622080339,Yes
C675E376,W,37,117104.02329532501,Yes
7013CE4B,M,45,103722.44004580335,Yes
0714FEDD,M,23,76024.17140928231,No
9E1DAF67,W,60,133191.20486629134,Yes
E91A9FF1,W,22,24500.626220502338,No
777E0A52,M,34,109155.58178514798,No
00793AC4,W,46,50251.24989591861,Yes
99706B7E,M,26,73671.25066743711,No
EE775BE8,W,21,55039.20879848338,No
7EC84679,W,33,75077.20055637659,Yes
09CF76EF,W,38,52074.19580292842,Yes
90C62755,W,18,35862.61964429124,No
E7C117C3,W,42,67261.51383118056,No
79A58260,W,54,124553.2013496061,Yes
0EA2B2F6,W,40,77189.93302543058,Yes
97ABE34C,M,24,77684.26270564015,No
E0ACD3DA,W,36,105630.257510208,Yes
6DA4DE2F,M,45,51269.023606052346,No
1AA3EEB9,M,18,83799.55940852377,No
83AABF03,M,55,15000,Yes
F4AD8F95,W,18,47973.860817882596,No
6AC91A36,M,36,85469.41915450816,No
1DCE2AA0,W,39,79920.34193573732,No
84C77B1A,M,45,108818.80704598108,Yes
F3C04B8C,W,52,121119.16741098424,Yes
637F561D,M,38,54563.04587362457,No
1478668B,W,30,65539.16753913455,No
8D713731,M,28,79006.71585002413,No
FA7607A7,W,35,93800.358471716,No
64129204,M,29,39661.52144999946,No
1315A292,W,31,29605.7750768576,Yes
8A1CF328,W,44,87774.08705058284,Yes
FD1BC3BE,W,18,55497.62179964011,No
3DA1AF13,M,22,78476.656690799,No
4AA69F85,M,28,110688.52966650555,No
D3AFCE3F,W,62,46369.53048389457,Yes
A4A8FEA9,W,45,73004.92453510754,No
3ACC6B0A,M,52,159867.98920636583,Yes
4DCB5B9C,W,30,63675.207554476256,Yes
D4C20A26,W,29,21972.46712805293,No
A3C53AB0,W,36,115425.35360779593,Yes
337A2721,W,51,134068.7718690322,Yes
447D17B7,M,33,72779.03814864394,No
DD74460D,W,28,70664.17570623424,Yes
AA73769B,M,46,94147.82424758602,Yes
3417E338,W,41,20905.248935784104,No
4310D3AE,W,54,135024.8671355747,Yes
DA198214,W,45,115337.9605258891,Yes
AD1EB282,M,18,34244.20757943957,No
2016BF77,M,41,105924.35664977337,No
57118FE1,M,49,67646.72946326106,No
CE18DE5B,W,37,91734.68099544733,No
B91FEECD,M,46,27586.682938505823,No
277B7B6E,W,70,114975.13107305509,Yes
507C4BF8,M,48,65065.308701195114,Yes
C9751A42,M,41,77816.3031891157,Yes
BE722AD4,W,62,76214.19504497171,Yes
2ECD3745,M,40,117319.62491129729,Yes
59CA07D3,M,45,109064.25811391661,Yes
C0C35669,M,42,104012.37808532959,Yes
B7C466FF,W,38,93761.8425358564,No
29A0F35C,W,29,81118.26463781272,No
5EA7C3CA,W,27,78698.39002110735,Yes
C7AE9270,W,44,58270.64758448153,No
B0A9A2E6,M,42,122922.75448252058,Yes
06CF8FDB,M,39,63549.589336662575,No
71C8BF4D,W,26,69191.26766760263,No
E8C1EEF7,W,38,21152.975361217876,No
9FC6DE61,M,58,66566.1894873507,No
01A24BC2,M,34,61258.74451102619,No
76A57B54,W,35,107334.48018015249,No
EFAC2AEE,M,60,172652.1482699559,Yes
98AB1A78,M,35,82137.440424017,No
081407E9,W,47,51589.08983660523,No
7F13377F,M,36,59840.87614289891,Yes
E61A66C5,M,21,82162.38684085659,No
911D5653,W,19,16772.784666605105,No
0F79C3F0,M,51,105416.70020692778,No
787EF366,M,34,43518.46149218564,No
E177A2DC,M,44,29803.606360876794,No
9670924A,W,57,68056.7752258874,Yes
1B789FBF,M,48,15000,No
6C7FAF29,M,53,59625.65912419933,No
F576FE93,M,39,15000,No
8271CE05,M,42,34329.114245723875,Yes
1C155BA6,NB,45,15000,No
6B126B30,W,52,94575.01375781023,Yes
F21B3A8A,M,37,112860.9959265106,Yes
851C0A1C,W,36,85324.49778965424,No
15A3178D,W,54,131158.0098929691,Yes
62A4271B,W,22,83592.24078768687,Yes
FBAD76A1,M,32,88872.93250652472,Yes
8CAA4637,M,58,51128.75600023172,Yes
12CED394,M,49,43389.337072125876,No
65C9E302,M,30,98509.27723287276,Yes
FCC0B2B8,W,34,76312.27424197835,No
8BC7822E,M,55,15000,No
215D716C,W,39,61789.61734531392,No
565A41FA,W,35,86686.46625431703,No
CF531040,W,38,47813.208635545496,No
B85420D6,W,21,47144.07013103012,No
2630B575,W,28,15000,No
513785E3,W,53,67557.78589874781,Yes
C83ED459,M,51,47145.566834628284,Yes
BF39E4CF,W,28,69786.387938696,No
2F86F95E,M,22,18019.016882554875,No
5881C9C8,M,47,112641.21229339411,Yes
C1889872,W,18,108716.18570527693,No
B68FA8E4,W,37,15000,No
28EB3D47,M,34,16141.869204590672,No
5FEC0DD1,W,42,102748.56373642062,Yes
C6E55C6B,M,39,31895.854306066452,No
B1E26CFD,M,29,78913.44389663899,No
3CEA6108,W,54,33354.11422998035,Yes
4BED519E,W,44,99229.81485105136,No
D2E40024,M,44,55870.18678286543,Yes
A5E330B2,M,62,105988.2753719219,Yes
3B87A511,W,32,67429.17835381937,No
4C809587,W,28,81188.10457960058,No
D589C43D,W,49,86535.11551984547,No
A28EF4AB,W,39,16214.088893066968,No
3231E93A,M,32,85981.15547791567,No
4536D9AC,W,54,80499.92989013743,Yes
DC3F8816,W,39,61069.400190875895,No
AB38B880,M,20,26534.051945428022,No
355C2D23,M,48,94898.33957941679,Yes
425B1DB5,W,60,104071.2674528962,Yes
DB524C0F,W,48,70281.24469594979,Yes
AC557C99,M,31,34928.26813011755,Yes
1A3351A4,W,35,15000,No
6D346132,M,26,85687.52769600316,No
F43D3088,W,38,20264.318225825205,Yes
833A001E,W,44,15000,Yes
1D5E95BD,W,58,78171.75588064689,Yes
6A59A52B,M,49,82808.29346803743,Yes
F350F491,W,29,117232.14443373067,No
8457C407,W,45,50395.18376281376,Yes
14E8D996,W,44,131046.00346811174,Yes
63EFE900,M,25,50907.1694984279,No
FAE6B8BA,M,25,62673.66912466301,No
8DE1882C,W,52,98076.5535557667,Yes
13851D8F,W,56,93824.03476247286,Yes
64822D19,M,51,96331.044220963915,Yes
FD8B7CA3,M,31,98311.53455454925,No
8A8C4C35,M,39,29154.803383707942,No
078441C0,M,20,50552.16355244667,No
70837156,W,18,45751.54189253145,No
E98A20EC,M,57,102489.1156841054,Yes
9E8D107A,M,39,63036.183897527175,No
00E985D9,M,44,93052.15211652809,Yes
77EEB54F,W,47,57526.328956113975,No
EEE7E4F5,M,56,107083.46444179615,Yes
99E0D463,W,48,87047.05405035404,Yes
095FC9F2,W,32,72591.07193362359,No
7E58F964,M,41,52704.17067072939,No
E751A8DE,M,57,49100.50937347674,No
90569848,M,43,106674.42655929303,No
0E320DEB,M,40,55836.24055247303,No
79353D7D,W,44,48473.29303006767,No
E03C6CC7,M,18,80054.5684202449,No
973B5C51,W,40,77340.10278002082,Yes
578130FC,W,30,15000,No
2086006A,M,25,44877.04553760376,No
B98F51D0,M,43,82815.01891295784,Yes
CE886146,W,52,33032.14224554953,No
50ECF4E5,W,52,54359.61228336052,Yes
27EBC473,W,37,30858.522873595735,No
BEE295C9,M,23,54764.36049125499,No
C9E5A55F,W,25,68580.43740721978,No
595AB8CE,M,34,47808.6710930258,No
2E5D8858,M,18,37597.10956279885,No
B754D9E2,W,26,103953.30015677799,Yes
C053E974,W,40,17693.80854312786,No
5E377CD7,W,32,64124.53432520211,No
29304C41,W,44,114277.87527862491,Yes
B0391DFB,W,55,82456.48709757054,Yes
C73E2D6D,M,42,69563.39608980344,No
4A362098,W,44,98472.13412084072,Yes
3D31100E,M,34,80726.00902417413,Yes
A43841B4,W,51,57294.75172808291,Yes
D33F7122,M,53,61271.05596465346,No
4D5BE481,M,43,73952.42802140115,Yes
3A5CD417,W,35,69593.71340345379,No
A35585AD,W,24,91355.37337845087,No
D452B53B,M,38,117565.26530035412,No
44EDA8AA,W,52,62977.632408983656,No
33EA983C,M,30,101691.36259124978,No
AAE3C986,W,33,107420.06713968496,Yes
DDE4F910,W,36,90191.66031310882,No
43806CB3,W,45,82062.54519329988,Yes
34875C25,M,31,105520.09409427599,No
AD8E0D9F,W,40,93820.31058488406,Yes
DA893D09,M,55,90879.96837544255,Yes
6CEF1034,M,18,88870.03732571381,No
1BE820A2,W,42,15000,No
82E17118,M,46,66189.06247418224,Yes
F5E6418E,M,31,78473.74265764392,No
6B82D42D,W,37,36588.41761720608,No
1C85E4BB,W,52,65699.36572724083,Yes
858CB501,W,23,52661.732882312324,No
F28B8597,W,39,71320.69409150808,No
62349806,M,38,69369.54501737836,Yes
1533A890,W,32,105022.72322649707,Yes
8C3AF92A,W,42,106370.09626444087,No
FB3DC9BC,M,46,35468.904821060714,Yes
65595C1F,M,36,45831.296977324986,Yes
125E6C89,M,18,72118.76379525113,No
8B573D33,M,34,47943.91135382091,No
FC500DA5,W,18,73026.63871864,No
71580050,W,35,16375.092322312106,Yes
065F30C6,W,28,61232.3394643462,No
9F56617C,M,47,135051.5706978963,Yes
E85151EA,M,45,60853.047498274005,No
7635C449,M,32,39071.90613563636,No
0132F4DF,M,32,75053.57343519334,No
983BA565,W,24,68001.56810256581,No
EF3C95F3,W,43,96755.57588333928,No
7F838862,W,35,122022.47660090892,No
0884B8F4,W,35,37493.11044558864,No
918DE94E,W,48,89850.19149631745,Yes
E68AD9D8,W,30,75139.8674814616,No
78EE4C7B,W,31,110134.3464437731,No
0FE97CED,M,19,99049.97816510803,No
96E02D57,M,54,39130.19009089246,Yes
E1E71DC1,W,45,109199.08001959196,No
CCE5F24C,W,45,87857.12829893625,Yes
BBE2C2DA,W,50,103200.00474213554,Yes
22EB9360,W,55,46111.61411660811,Yes
55ECA3F6,M,32,104591.16380892259,Yes
CB883655,M,42,29175.8405270559,Yes
BC8F06C3,M,34,15000,No
25865779,M,48,58808.70832183621,No
528167EF,M,58,78540.96031175635,Yes
C23E7A7E,M,23,19315.26205247655,No
B5394AE8,W,45,49539.529760647405,No
2C301B52,M,43,42483.73872540143,No
5B372BC4,M,47,24475.401732275073,No
C553BE67,M,43,93847.74576672679,No
B2548EF1,M,52,20978.198116243337,Yes
2B5DDF4B,W,38,121703.68609010194,Yes
5C5AEFDD,W,57,64991.99573498957,Yes
D152E228,W,23,41957.61737777853,No
A655D2BE,M,47,57516.58664944414,No
3F5C8304,W,47,92891.04646100356,Yes
485BB392,M,28,41987.09831301868,No
D63F2631,W,25,124527.67146192976,No
A13816A7,M,38,87611.07197131221,Yes
3831471D,W,45,42578.09715913031,Yes
4F36778B,W,45,90034.3154510019,No
DF896A1A,M,32,46647.199436520204,No
A88E5A8C,M,38,67994.20504981838,No
31870B36,W,31,52042.11126956499,No
46803BA0,M,43,55084.006113969095,No
D8E4AE03,M,23,61742.50586010349,No
AFE39E95,W,30,50591.32807939532,No
36EACF2F,M,24,26294.325534248565,No
41EDFFB9,M,46,65947.38939615268,Yes
F78BD284,W,36,32310.651701557028,No
808CE212,W,18,36470.66079849737,No
1985B3A8,M,46,81612.61655033936,Yes
6E82833E,M,39,55955.393869964304,Yes
F0E6169D,W,36,19799.483171851687,No
87E1260B,M,30,68450.53546429316,No
1EE877B1,M,18,43207.24066083841,No
69EF4727,M,38,125499.10379041801,Yes
F9505AB6,W,49,15000,Yes
8E576A20,W,37,88999.68281214828,Yes
175E3B9A,M,30,64028.934125445434,No
60590B0C,W,36,64111.048932163394,No
FE3D9EAF,M,30,51182.47328244461,Yes
893AAE39,W,19,24458.54365481773,No
1033FF83,W,35,22456.04974606813,Yes
6734CF15,M,35,40220.57482748457,No
EA3CC2E0,M,32,62121.589875625985,No
9D3BF276,W,32,146084.091551483,Yes
0432A3CC,M,24,26511.009725664982,No
7335935A,W,45,89080.551412016,Yes
ED5106F9,M,36,116885.19520675107,No
9A56366F,M,34,16112.763708964732,Yes
035F67D5,W,34,102858.98632899896,Yes
74585743,W,18,49360.92256995711,No
E4E74AD2,W,43,113063.99194868517,Yes
93E07A44,M,35,69713.57241235563,Yes
0AE92BFE,M,33,61117.27156807575,No
7DEE1B68,W,23,117337.86794371976,No
E38A8ECB,M,39,79543.70868201934,Yes
948DBE5D,M,48,79406.26500456293,No
0D84EFE7,M,39,26031.980596086665,No
7A83DF71,W,42,125938.4259189835,Yes
BA39B3DC,M,36,15000,No
CD3E834A,W,38,60261.49629459884,No
5437D2F0,M,29,15000,No
2330E266,W,39,56302.79962510393,No
BD5477C5,W,25,61971.55919306528,No
CA534753,W,52,62485.55222595985,Yes
535A16E9,W,34,50310.673453964046,No
245D267F,M,29,98649.0202348622,No
B4E23BEE,M,30,60900.95315755159,No
C3E50B78,M,35,48712.27984487772,No
5AEC5AC2,NB,33,19254.3427989317,No
2DEB6A54,W,41,33644.52324512132,No
B38FFFF7,W,23,96930.42547015203,No
C488CF61,W,32,115148.54316878799,No
5D819EDB,W,35,96285.88880097987,No
2A86AE4D,M,49,86890.7285978,No
A78EA3B8,W,46,55850.36001388298,Yes
D089932E,M,51,153503.85101080118,Yes
4980C294,W,24,23917.924491646132,No
3E87F202,W,48,88619.11703179694,No
A0E367A1,W,45,33358.12119687234,No
D7E45737,W,31,54553.844983042,No
4EED068D,W,28,61317.399537850404,No
39EA361B,M,50,39474.7156802742,No
A9552B8A,W,45,28774.01091539574,Yes
DE521B1C,M,34,63706.8131199596,No
475B4AA6,W,46,73097.94591683651,No
305C7A30,M,31,65067.001028766885,No
AE38EF93,W,64,105880.30227236106,Yes
D93FDF05,W,51,89751.4438306164,Yes
40368EBF,M,59,65252.734190768766,Yes
3731BE29,W,34,62256.27788147796,No
81579314,M,35,99105.08491818019,No
F650A382,W,47,89855.11005676097,No
6F59F238,M,41,103298.49195858851,No
185EC2AE,M,29,42450.844466457085,No
863A570D,M,21,15000,No
F13D679B,M,41,59848.63330577671,No
68343621,M,29,80069.89697176762,No
1F3306B7,W,18,15000,No
8F8C1B26,W,24,56559.294600790105,Yes
F88B2BB0,M,34,36470.18952914017,No
61827A0A,M,39,86857.57371828918,No
16854A9C,M,56,37665.13325861374,No
88E1DF3F,M,25,85116.8965710808,No
FFE6EFA9,W,26,102854.3815544894,No
66EFBE13,M,51,15000,Yes
11E88E85,M,31,108015.16349451721,No
9CE08370,W,47,77047.09664673574,No
EBE7B3E6,W,38,70222.74957733176,Yes
72EEE25C,M,41,85696.81809757311,No
05E9D2CA,W,26,120347.23265513343,Yes
9B8D4769,M,42,38367.16369807311,No
EC8A77FF,M,29,87529.70903909711,No
75832645,M,28,67921.30472365505,No
028416D3,M,42,34660.15208820249,Yes
923B0B42,M,38,46411.3714559477,No
E53C3BD4,W,28,15000,No
7C356A6E,W,29,127296.8505078091,No
0B325AF8,W,41,96278.21155619751,No
9556CF5B,M,27,30735.902868221507,No
E251FFCD,M,52,49752.225191235746,No
7B58AE77,M,52,58850.20650087016,Yes
0C5F9EE1,M,25,56887.67460555786,No
3846402D,M,62,27234.72395783157,Yes
4F4170BB,M,32,82993.2648978708,No
D6482101,M,33,63823.72644075567,No
A14F1197,M,43,70497.91541497812,Yes
3F2B8434,M,31,130121.72203694377,Yes
482CB4A2,W,37,15000,No
D125E518,M,23,72759.65666266577,No
A622D58E,NB,18,15000,No
369DC81F,M,18,51290.58576421628,No
419AF889,W,45,41818.17707638265,No
D893A933,W,41,103323.45388857363,No
AF9499A5,M,30,78381.69551626523,No
31F00C06,W,38,50092.39445362166,No
46F73C90,W,34,86545.2258119028,No
DFFE6D2A,W,34,61099.542654950084,Yes
A8F95DBC,W,28,89087.37974631616,Yes
25F15049,W,46,44858.18522780096,Yes
52F660DF,M,44,64535.75702779545,No
CBFF3165,M,18,93544.9349914178,No
BCF801F3,W,57,122561.20543415114,Yes
229C9450,M,60,54208.918262621904,Yes
559BA4C6,M,37,97644.13709465117,No
CC92F57C,M,36,36434.3723318209,No
BB95C5EA,W,25,80269.01825556351,No
2B2AD87B,M,43,121035.07069629712,Yes
5C2DE8ED,M,37,104972.97323262619,No
C524B957,M,39,109007.43425434666,Yes
B22389C1,M,32,46876.806978378365,No
2C471C62,W,61,91525.8260330815,Yes
5B402CF4,M,40,75586.24132478902,Yes
C2497D4E,M,21,15000,No
B54E4DD8,M,51,85563.03244850913,Yes
032860E5,M,39,52160.37552418692,No
742F5073,M,34,112336.70215933851,Yes
ED2601C9,M,27,96898.25220347989,No
9A21315F,M,53,57117.096379712515,Yes
0445A4FC,M,58,38804.9413736536,Yes
7342946A,W,46,42462.92630554795,Yes
EA4BC5D0,W,43,57351.37959804611,No
9D4CF546,W,28,43096.21123049826,No
0DF3E8D7,M,47,56201.1941971043,No
7AF4D841,M,41,100627.05887292609,No
E3FD89FB,W,29,15000,No
94FAB96D,M,23,60464.68509611509,No
0A9E2CCE,M,47,74974.4069824903,Yes
7D991C58,M,48,111569.07835244139,Yes
E4904DE2,W,57,52029.53739835258,Yes
93977D74,W,33,50232.06068007536,No
1E9F7081,W,30,70054.89764060926,No
69984017,M,24,19760.257364413934,No
F09111AD,W,36,88188.74823578818,Yes
8796213B,M,18,55102.5945323139,No
19F2B498,M,38,56252.76464835305,No
6EF5840E,M,32,31964.410734777186,No
F7FCD5B4,W,51,39494.903875191034,No
80FBE522,W,60,87333.21851900403,Yes
1044F8B3,W,26,83480.63326508463,No
6743C825,W,30,30907.184327983145,Yes
FE4A999F,W,39,47816.49472720524,No
894DA909,W,65,127758.86890002684,Yes
17293CAA,M,28,15000,No
602E0C3C,M,46,81849.86730000193,Yes
F9275D86,M,46,89775.95636016529,Yes
8E206D10,W,32,73365.21655399291,No
4E9A01BD,W,26,78753.33408022419,No
399D312B,M,48,81863.38141766394,No
A0946091,M,30,43798.33194574547,No
D7935007,M,43,74637.41513100872,Yes
49F7C5A4,M,42,49615.20532278979,Yes
3EF0F532,W,56,97912.34256070314,Yes
A7F9A488,M,52,77890.1697076314,No
D0FE941E,M,37,77335.71161329154,No
4041898F,W,30,59174.80081727514,No
3746B919,W,23,15000,No
AE4FE8A3,M,27,162899.4142054095,Yes
D948D835,W,56,117261.92099608624,Yes
472C4D96,M,38,48248.68110194364,Yes
302B7D00,M,18,36132.542562411865,No
A9222CBA,W,48,119764.59902816202,Yes
DE251C2C,W,30,139859.68414844645,Yes
532D11D9,M,31,61177.95421462297,No
242A214F,M,49,64346.54669144251,Yes
BD2370F5,W,46,111559.0589791376,Yes
CA244063,M,18,33493.18311688479,No
5440D5C0,W,29,61169.638642154896,No
2347E556,W,28,67731.9785698695,No
BA4EB4EC,M,32,63158.12026946645,No
CD49847A,M,41,60241.86943779197,No
5DF699EB,W,37,94816.96147699466,No
2AF1A97D,W,46,62184.91196677368,Yes
B3F8F8C7,W,42,15000,No
C4FFC851,W,46,123311.10623169865,Yes
5A9B5DF2,M,50,15267.12135009993,No
2D9C6D64,M,44,97220.53554623708,Yes
B4953CDE,W,59,60508.86964861885,Yes
C3920C48,M,27,179342.4948841128,No
75F42175,M,40,143731.8703735168,Yes
02F311E3,W,59,158488.2731204902,Yes
9BFA4059,W,34,93395.1779309871,No
ECFD70CF,M,29,88324.74276305988,No
7299E56C,M,39,41780.43673373404,Yes
059ED5FA,W,50,58945.508086220936,Yes
9C978440,W,30,22789.101148523776,No
EB90B4D6,M,48,54153.70288252239,Yes
7B2FA947,W,47,37959.47934468642,No
0C2899D1,W,49,99031.51114638179,Yes
9521C86B,M,31,75710.39680967192,No
E226F8FD,M,27,15000,No
7C426D5E,M,30,91917.99725169555,No
0B455DC8,M,36,33143.066478579676,No
924C0C72,W,48,30956.004020148255,Yes
E54B3CE4,M,31,83548.63681116587,No
68433111,W,48,68247.44267010516,Yes
1F440187,M,45,15000,No
864D503D,M,53,47106.29417720805,No
F14A60AB,M,47,47163.128651437706,Yes
6F2EF508,M,41,140194.63401992482,Yes
1829C59E,M,44,108182.32853217382,No
81209424,W,29,26487.934101249622,No
F627A4B2,M,32,103342.07215336368,No
6698B923,W,52,63991.41739090836,No
119F89B5,M,53,82562.83463735241,Yes
8896D80F,M,32,56722.94904210927,No
FF91E899,M,45,80497.44356698405,No
61F57D3A,M,33,33014.97954418009,No
16F24DAC,M,30,77902.31084144786,No
8FFB1C16,W,36,15929.573072819898,No
F8FC2C80,M,35,115263.56483548568,No
D5FEC30D,M,20,63997.946025344616,No
A2F9F39B,M,45,93478.69027413345,No
3BF0A221,M,48,38739.3973449872,Yes
4CF792B7,M,41,107762.37426620629,Yes
D2930714,M,18,73779.82640877765,No
A5943782,M,44,101198.69018274752,Yes
3C9D6638,W,37,66002.5090007253,No
4B9A56AE,M,33,63611.42021859311,No
DB254B3F,M,35,45815.8612425017,No
AC227BA9,M,18,78567.8239759442,No
352B2A13,M,46,46353.438775501796,No
422C1A85,W,51,104452.65435501022,No
DC488F26,M,36,97274.45222525159,No
AB4FBFB0,W,47,47624.18505462674,No
3246EE0A,M,28,25483.97405100079,No
4541DE9C,W,54,51559.227651060755,Yes
C849D369,W,38,110702.92641163446,No
BF4EE3FF,M,25,34485.412144164045,No
2647B245,M,31,78604.18026708292,No
514082D3,W,56,38169.36913080184,Yes
CF241770,M,44,65915.02991663701,Yes
B82327E6,M,30,104542.69559820986,Yes
212A765C,M,31,112080.35291735115,No
562D46CA,M,24,21685.195744743032,No
C6925B5B,W,39,29814.14898126851,Yes
B1956BCD,M,41,90737.90714987434,No
289C3A77,M,50,67861.1523376032,Yes
5F9B0AE1,M,47,75487.65033462658,Yes
C1FF9F42,M,44,105748.89422876303,Yes
B6F8AFD4,W,33,15449.988005112333,No
2FF1FE6E,M,37,86876.27590196859,Yes
58F6CEF8,W,53,101991.57748140897,Yes
EE90E3C5,M,30,84974.5913374934,No
9997D353,M,49,82239.24941064927,Yes
009E82E9,M,49,52713.884046874,Yes
7799B27F,M,44,41804.58019270864,No
E9FD27DC,M,41,109488.65857988618,No
9EFA174A,W,58,108219.37440457346,Yes
07F346F0,W,19,15000,No
70F47666,W,41,36185.89114996939,No
E04B6BF7,M,38,88691.53611047227,Yes
974C5B61,W,35,100431.12841455353,No
0E450ADB,W,31,87669.42528427443,No
79423A4D,M,40,15000,No
E726AFEE,M,29,58404.30781445473,Yes
90219F78,M,19,35844.39093615486,No
0928CEC2,M,42,26636.20380333566,Yes
7E2FFE54,M,20,112197.18729153971,No
F327F3A1,W,43,31088.39473240063,No
8420C337,W,35,69077.0027690537,No
1D29928D,W,49,15000,No
6A2EA21B,M,40,108689.93045146401,Yes
F44A37B8,M,47,88572.45731332523,Yes
834D072E,W,49,88866.56833217468,No
1A445694,W,46,43797.81146840082,Yes
6D436602,M,37,65884.77693762952,No
FDFC7B93,W,18,27043.933690357015,No
8AFB4B05,W,37,78446.3254705729,Yes
13F21ABF,W,38,34410.1044856654,No
64F52A29,W,47,15000,No
FA91BF8A,M,40,41746.82186560561,No
8D968F1C,M,52,126120.45746285835,Yes
149FDEA6,W,31,57030.654170617854,No
6398EE30,W,53,79372.24736137262,Yes
A322829D,M,45,96435.21902611264,Yes
D425B20B,M,41,34142.56612630047,No
4D2CE3B1,W,25,123679.3135577864,Yes
3A2BD327,M,48,79068.55532814056,Yes
A44F4684,M,42,73428.39261689638,No
D3487612,M,18,139912.45317760535,No
4A4127A8,W,34,128829.21288776846,Yes
3D46173E,M,38,122038.03934032079,Yes
ADF90AAF,W,18,62033.41851058846,No
DAFE3A39,W,53,96023.89931504987,Yes
43F76B83,W,22,91947.08085603813,No
34F05B15,W,47,129095.05625157032,Yes
AA94CEB6,M,42,45661.7018062592,No
DD93FE20,M,30,83713.25229914929,No
449AAF9A,M,20,74261.04255281674,No
339D9F0C,W,36,63136.838681427114,No
BE9592F9,M,21,34375.01010986928,No
C992A26F,M,26,147337.87587127538,No
509BF3D5,M,24,42470.90531857647,No
279CC343,W,44,86559.13814523652,Yes
B9F856E0,W,25,94038.46857584319,No
CEFF6676,W,43,92143.49772701395,No
57F637CC,M,35,25895.806230696253,No
20F1075A,W,28,24033.592781157655,No
B04E1ACB,W,28,36953.243675732025,No
C7492A5D,M,39,82268.35207644376,Yes
5E407BE7,M,41,81836.92221005887,Yes
29474B71,M,38,92622.25215884231,Yes
B723DED2,M,50,91128.44236332284,Yes
C024EE44,W,52,78204.66446315128,Yes
592DBFFE,W,43,95479.72724899842,Yes
2E2A8F68,M,28,15000,No
984CA255,M,39,57421.42928036378,Yes
EF4B92C3,W,46,96638.40617569245,Yes
7642C379,W,40,47327.1974251393,No
0145F3EF,M,43,82132.97223196045,Yes
9F21664C,M,44,64811.98039113018,No
E82656DA,W,32,29957.327478298204,No
712F0760,W,31,53980.62197706115,No
062837F6,M,44,15000,Yes
96972A67,M,21,50499.601796101546,No
E1901AF1,W,42,52894.06574455755,No
78994B4B,W,29,133956.71627610308,No
0F9E7BDD,M,42,15000,No
91FAEE7E,M,53,23829.759788622774,Yes
E6FDDEE8,W,37,49938.11144434558,No
7FF48F52,M,31,78030.02753564346,No
08F3BFC4,W,46,103380.20320183181,No
85FBB231,W,36,107888.082556014,No
F2FC82A7,M,38,27897.791537815086,No
6BF5D31D,W,34,161883.04215913135,Yes
1CF2E38B,W,34,84938.08459444005,Yes
82967628,M,28,105416.30691915717,No
F59146BE,W,53,15000,Yes
6C981704,M,47,42873.936440267455,No
1B9F2792,M,22,78454.49792243734,No
8B203A03,W,42,64108.7422886331,No
FC270A95,M,29,44656.90633055555,Yes
652E5B2F,W,58,70915.75371141708,Yes
12296BB9,W,41,92872.10689904305,No
8C4DFE1A,M,33,79867.10045087543,No
FB4ACE8C,W,59,37456.39818077434,Yes
62439F36,W,19,36959.189734980464,No
1544AFA0,W,39,35955.05370276754,No
136B13EE,W,52,111027.6791620699,Yes
646C2378,M,21,42788.14782308674,No
FD6572C2,M,29,23021.563522129858,No
8A624254,M,22,16308.168339095508,No
1406D7F7,W,47,29028.017537910506,Yes
6301E761,M,37,71118.94144877368,No
FA08B6DB,M,28,123107.16314856734,No
8D0F864D,W,47,109494.72579848426,Yes
1DB09BDC,W,57,66855.92748572212,Yes
6AB7AB4A,M,38,164970.82530249792,Yes
F3BEFAF0,M,53,38699.56863030992,Yes
84B9CA66,W,50,106624.29474931309,Yes
1ADD5FC5,M,39,39028.71831146964,No
6DDA6F53,M,27,41246.180312402874,No
F4D33EE9,M,33,34197.02955149941,No
83D40E7F,M,35,145692.45147447888,Yes
0EDC038A,W,48,50568.23015342093,Yes
79DB331C,W,31,68811.63837332928,No
E0D262A6,M,32,101287.74449657285,Yes
97D55230,M,36,15000,No
09B1C793,W,41,138199.96138843388,Yes
7EB6F705,M,27,52423.70448679464,No
E7BFA6BF,W,41,59097.68627661761,No
90B89629,M,27,97032.81169467166,No
